Image,title,Collected by,Secondary Collectors,phylum,family,genus,specificEpithet,infraspecificEpithet,scientificNameAuthorship,identifiedBy,dateIdentified,acceptedScientificName,otherScientificName,scientificName,associatedTaxa,verbatimEventDate,eventDate,country,countryCode,firstPoliticalUnit,secondPoliticalUnit,city,verbatimLocality,locality,habitat,substrate,verbatimElevation,maximumElevationInMeters,minimumElevationInMeters,verbatimCoordinates,decimalLatitude,decimalLongitude,collectionCode,recordNumber,catalogNumber,language,languageRemarks,originalMethod,Type status,occurrenceRemarks,Sex,reproductiveCondition,generalNotes,expeditionFundedBy,generalInformationAboutThePlantSpecimenItself,rawFormat
0260_V0092921F.jpg,"Herbarium National Colombiano COL,","Ruiz & Pavón,","N/A,","(Division): Angiosperms,","Marantaceae,","Maranta,","arundinacea,","N/A,","L.,","H.G. Bedell,","March 1982,","Maranta arundinacea,","Maranta obovata (G.Don) Bedell,",,"N/A,","1775-1788,","1775-01-01/1788-31-12,","Peru,","PE,","N/A,","N/A,","N/A,","in vice-regno Peruviato ad Chilensci lectae,","N/A,","N/A,","N/A,","N/A,","N/A,","N/A,","N/A,","N/A,","N/A,","N/A,","N/A,","842892,","Latin,","The label contains text in Latin, some parts of the label text are translated to English,","Mix of Handwritten and Typed,","Isotype,","Isotype of Maranta obovata,","N/A,","N/A,","Plant specimens mounted on a sheet part of Ex herbario general Herbarium Horti Botanici Matritensis,",N/A.,"There appear to be multiple leaves of the plant specimen mounted on the sheet; there is no visible soil; the sample size looks moderate,",
0261_V0414961F.jpg,Andira macrothyrsa Ducke,Marcos Ríos,"Tony Mori, Nigel Pitman, Luis Torres, Corine Vriesendorp",(Division): N/A,Fabaceae,Andira,inermis,N/A,(W. Wright) Kunth ex DC.,N/A,N/A,Andira inermis (W. Wright) Kunth ex DC.,Andira macrothyrsa Ducke,,N/A,13 octubre 2014,13-10-2014,Peru,PE,Loreto,N/A,Requena,"Prov Requena, Dtto de Soplin, Quebrada Yanayacu-Río Blanco, Campamento Wishicuno del inventario rápido 27, de la región Tipiche-Blanco",Quebrada Yanayacu-Río Blanco,Bosque de planicie inundable de aguas blancas,N/A,Alt 90 meters,N/A,90 meters,"05°33'45""S, 73°15'53""W",-5.5625,-73.26472,N/A,4399,2818558,"English, Spanish","The primary language on the label is Spanish, with the Field Museum information in English",Typed,no type status,Flores amarillas y los botones son de color beish (beige),N/A,Flores amarillas y los botones son de color beish - Yellow flowers and the buds are beige colored,Sheet 1 of 2,"The Field Museum, Herbarium Amazonense, Servicios de Biodiversidad EIRL, Universidad Nacional de la Amazonía Peruana, Instituto de Investigaciones de la Amazonia Peruana (IIAP)",There appears to be one plant specimen mounted on the sheet; no soil is present; the sample looks moderate in size.,
0262_V0414962F.jpg,Andira macrothyrsa ,Marcos Ríos,"Tony Mori, Nigel Pitman, Luis Torres, Corine Vriesendorp",(Division): N/A,Fabaceae,Andira,inermis,N/A,(W. Wright) Kunth ex DC.,"Unsure, check",N/A,Andira inermis (W. Wright) Kunth ex DC.,Andira macrothyrsa Ducke,,N/A,13 octubre 2014,13-10-2014,Peru,PE,Loreto,Requena District,N/A,"Dto. de Soplín, Quebrada Yanayacu-Río Blanco, Campamento Wituwinchui del inventario rápid #27, de la región C-B.","Loreto: Requena, District of Soplín, Quebrada Yanayacu-Río Blanco, Wituwinchui Camp from rapid inventory #27 of the C-B region.",Bosque de Palme inundable de aguas blancas,N/A,Alt. 90 meters,N/A,90 meters,05°43'S; 73°35'W,-5.7167,-73.5833,N/A,439,2318537,Spanish,N/A,Handwritten,no type status,"Árbol 7 meters, flores amarillas y los botones son de color beige (beige).",N/A,N/A,Sheet 2 of 2,"The Field Museum, Herbarium Amazonense, Instituto de Biodiversidad ERBI, Universidad Nacional de la Amazonia Peruana, Facultad de Ingenierías de la Amazonia Peruana (IIAP)",The plant specimen appears to be a single specimen mounted on a sheet. It is a moderate-sized sample with multiple branches and leaves and fruits or seeds present. There is no soil visible.,
0263_V0462893F.jpg,Herbarium Field Museum,Ynes Mexia,N/A,(Division): Magnoliophyta,Piperaceae,Piper,obliquum,N/A,Ruiz & Pav.,N/A,N/A,Piper obliquum Ruiz & Pav.,N/A,,N/A,"Oct. 9, 1936",09-10-1936,Peru,PE,Huanuco,N/A,N/A,Near confluence Rio Chinchao with Huallaga; forested slope above road,a forested slope above the road near the confluence of the Rio Chinchao with the Huallaga River,Forested slope,N/A,alt. 805 meters,N/A,805 meters,N/A,N/A,N/A,N/A,8265,1066956,English,N/A,Typed,no type status,"Abundant ""Matíco""",N/A,Fertile,N/A,N/A,"The herbarium sheet appears to have a single large specimen mounted with several stems, leaves, and inflorescences, no soil is evident",
0264_V0462893F.jpg,Herbarium of The Field Museum - Plants of South America (Peru),Ynes Mexia,N/A,(Division): Magnoliophyta,Piperaceae,Piper,obliquum,N/A,Ruiz & Pav.,N/A,N/A,"Piper obliquum Ruiz & Pav. (According to the World Checklist of Selected Plant Families (WCSP) via [World Flora Online](http://www.worldfloraonline.org/taxon/wfo-0000050979), Piper obliquum Ruiz & Pav. is the accepted name)",N/A,,N/A,"Oct. 9, 1936",09-10-1936,Peru,PE,Huanuco,N/A,Huanuco,Near confluence Rio Huamuco with Huallaga; forested slope above road,Slope above road near Rio Huamuco and Huallaga River confluence,Forested slope,N/A,805 meters,N/A,805 meters,N/A,N/A,N/A,N/A,8265,1066956,English,Translation provided where necessary,Typed,no type status,N/A,N/A,"Flowering plant with open perianth, shedding rain","Abundant ""Matíco""",N/A,"There appear to be multiple plant specimens mounted on a sheet, with leaves and inflorescences visible",
0265_V0462895F.jpg,Plants of Peru,Ynes Mexia,N/A,(Division): Tracheophyta,Piperaceae,Piper,callistum,N/A,Ruiz & Pav.,T.Release,unsure and check,Piper callistum,Piper callistum Ruiz & Pav.,,N/A,"Nov. 21, 1931",21-11-1931,Peru,PE,Loreto,N/A,N/A,Above Pongo de Manseriche. Right bank of mouth of Rio Santiago; dense forest,"Above Pongo de Manseriche, right bank of mouth of Rio Santiago",Dense forest,N/A,Alt. 200 meters,N/A,200 meters,N/A,N/A,N/A,N/A,6127,872277,English,N/A,Handwritten,No type status,"Spreading, perennial herb 1.5 meters high; fruit brick-red when mature; fruit and foliage have a strong odor of 'Huasai,' 'Anise del Monte'",N/A,Fruit is brick-red when mature; fruit and foliage have a strong odor,N/A,N/A,There are multiple plant specimens mounted on the sheet,
0266_V0462895F.jpg,Plants of Peru,Ynes Mexia,N/A,(Division): Magnoliophyta,Piperaceae,Piper,aduncum,N/A,Linnaeus,T.Release,unsure and check,Piper aduncum L.,N/A,,N/A,"Nov. 24, 1931",24-11-1931,Peru,PE,Loreto,N/A,N/A,Above Pongo de Manseriche. Right bank of mouth of Río Santiago; dense forest.,Right bank of mouth of Río Santiago,Dense forest,N/A,Alt. 200 meters,N/A,200 meters,N/A,N/A,N/A,N/A,6127,872227,English,N/A,Typed,no type status,"Spreading, perennial herb 1.5 meters high; fruit brick-red when mature; fruit and foliage have a strong odor of ""Huasai""",N/A,N/A,N/A,N/A,It appears there are multiple plant specimens mounted on a sheet.,
0267_V0441679F.jpg,Field Museum of Natural History - Ipomoea carnea Jacq.,Donald R. Simpson,José Schunke V.,(Division): Magnoliophyta,Convolvulaceae,Ipomoea,carnea,fistulosa,(Mart. ex Choisy) D. Austin,D. E. Simpson,January 1969,Ipomoea carnea subsp. fistulosa (Mart. ex Choisy) D. Austin,N/A,,N/A,"January 5, 1968",05-01-1968,Peru,PE,Tumbes,Tumbes,N/A,"Bosque Nacional de Tumbes: Region de bosque muy seco tropical (Tumbes), along the road to km northwest of El Caucho y Pampas de Hospital","Bosque Nacional de Tumbes (Tumbes), near El Caucho and Pampas de Hospital","Dry, deciduous forest zone, downward into very dry thorn-scrub ",N/A        ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,565,1897948,English,N/A,Typed,No type status,"Vine clambering over shrubs; corolla pale lavender, open in the morning sun, closed on this cloudy afternoon when collected",Unsure and check,N/A,N/A,N/A,"It appears to be a single plant specimen mounted on a sheet with no soil present, and the sample size looks moderate",
0268_V0441679F.jpg,Peru Field Museum of Natural History,Donald R Simpson,José Schunke V,(Division): Magnoliophyta,Convolvulaceae,Ipomoea,carnea,N/A,Jacq.,D.E. Simpson,January 1969,,N/A,,N/A,"January 4, 1968",04-01-1968,Peru,PE,Tumbes,Zarumilla,N/A,"Dpto. Tumbes: Prov. Zarumilla, Pampa de Hospital",Pampa de Hospital,"dry, deciduous forest zone, thorn scrub",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,565,1897948,Spanish and English,N/A,Typed,no type status,N/A,N/A,"Corolla pale lavender, open in the morning sun, closed on this cloudy afternoon when collected",N/A,National Science Foundation,"The plant specimen appears to be moderate in size with multiple parts of the plant including leaves, stems, and flowers mounted on the sheet",
0269_V0441677F.jpg,"Plants of Peru, ",T. Plowman,P. M. Rury,(Division): Magnoliophyta,Convolvulaceae,Ipomoea,carnea,N/A,Jacq.,A. McDonald,1983,"According to the Global Biodiversity Information Facility (GBIF) database, the accepted scientific name for Ipomoea carnea Jacq. is Ipomoea carnea subsp. fistulosa (Mart. ex Choisy) D. Austin. Source: https://www.gbif.org/species/2869236",N/A,,N/A,6 December 1981,1981-12-06,Peru,PE,Huánuco,N/A,N/A,"Prov. Huánuco, 8 km. northeast of Huánuco on road to Tingo Maria",N/A,Roadside near houses,N/A,alt. 1750 m,N/A,1750,"Approx. 9°52'S., 76°11'W.",Unsure and check,Unsure and check,N/A,11105,1896900,English,N/A,Typed,No type status,"Scandent shrub with milky sap, flowers pink",N/A,Flowering,N/A,N/A ,"The herbarium sheet displays a moderate-sized botanical specimen with multiple shoots mounted on the sheet. It includes leaves and flowering parts, but no evident soil is present.",
0270_V0441677F.jpg,Plants of Peru,T. Plowman,S. M. Rury,Magnoliophyta,Convolvulaceae,Ipomoea,carnea,N/A,Jacq.,Al. McDonald,1981,Ipomoea carnea Jacq.,N/A,,N/A,6 December 1981,1981-12-06,Peru,PE,Huanuco,N/A,N/A,"Dept. Huanuco: Prov. Huanuco. 8 kilometers northeast of Huanuco on road to Tingo Maria. Approx. 9°52'5""S, 76°11'0""W. alt. 1770 meters.","Prov. Huanuco, near Tingo Maria",Scandent shrub on roadside near houses,N/A,alt. 1770 meters,N/A,1770,"Approx. 9°52'5""S, 76°11'0""W",-9.86806,-76.18333,1896900,11105,N/A,English,N/A,Typed,no type status,N/A,N/A,Flower pink,N/A ,N/A,"The specimen includes multiple plant parts mounted on a sheet, including leaves and flowers, which appears moderate in size.",
0271_V0401892F.jpg,"Peru, Loreto, Maynas, Rio Nanay, Caserio Mahana, 30 kilometers southwest of Iquitos ",Robin B Foster ,N/A,(Division): Tracheophyta ,Bromeliaceae ,Aechmea ,corymbosa ,N/A ,(Mart. ex Schult. & Schult.f.) Mez ,E.J. Gouda ,02-08-2005 ,Aechmea corymbosa (Mart. ex Schult. & Schult.f.) Mez,N/A,,N/A ,"Aug 19, 1978 ",19-08-1978 ,Peru ,PE ,Loreto ,N/A ,N/A ,Caserio Mahana 30 kilometers southwest of Iquitos ,"Caserio Mahana, Rio Nanay ",Forested hills on white or brown sand soils ,soil ,N/A ,N/A ,N/A ,N/A ,N/A ,N/A ,N/A ,7402 ,1852637 ,English ,N/A ,,no type status ,N/A ,N/A,N/A,N/A,N/A,The plant specimen is mounted on a sheet with visible roots and soil; appears to be of moderate size ,
0272_V0460617F.jpg,"Peru, Cusco, La Convención, Anthurium clavigerum Poepp.",J. Farfán,"L. Valenzuela, I. Huamantupa, A. Carazas, L. Argandoña",(Division): Arthropoda,Araceae,Anthurium,clavigerum,N/A,Poepp.,Thomas B. Croat,2008,Anthurium clavigerum Poepp.,N/A,,N/A,23 Octubre 2006,23-10-2006,Peru,PE,Cusco,La Convención,N/A,"Dist. Vilcabamba, Chuanquiri camino a Riobamba, Bosque secundario","Distrito Vilcabamba, Chuanquiri camino a Riobamba",Bosque Secundario,Epifita,1009 m,N/A,1009 meters,"12°47'15""S 073°10'10""W",-12.7875,-73.169444,Field Museum of Natural History (FMNH),1262,2315782,Spanish,"Date is given in Spanish, as ""Octubre"" instead of ""October"".",Typed,no type status,"Epifita, hasta 70 centimeters, espádice rojo, espata verde.",N/A,Epífito (epiphyte),Determined by Thomas B. Croat in 2008.,MISSOURI BOTANICAL GARDEN HERBARIUM (MO),"The plant specimen appears to be large, with one large leaf and a long stem or petiole. There does not appear to be multiple specimens mounted on the sheet; no soil is visible.",
0273_C0666207F.jpg,"Herbarium of the University of California, Berkeley ",E. P. Killip,N/A,(Division): Pteridophyta,Thelypteridaceae,Thelypteris,megalolepis,N/A,(Schltdl.) R.M. Tryon,Alan R. Smith,1989,Thelypteris megalolepis (Schltdl.) R.M. Tryon,N/A,,N/A,"September 20-22, 1929",20-09-1929 to 22-09-1929,Peru,PE,Loreto ,N/A,Soledad,"Dept. Loreto: Soledad, on Rio Itaya; about 110 meters in dense forest","Rio Itaya, Soledad, dense forest",dense forest,N/A,about 110 meters,N/A,110 meters,N/A,N/A,N/A,CU,24744 ,1520063,English,N/A,Handwritten,no type status,Collected as part of the Smithsonian Institution,N/A,N/A,N/A,Smithsonian Institution,The specimen appears to be a single plant specimen mounted on a sheet; no soil present; the sample looks moderate in size,
0274_C0666207F.jpg,"Herbarium of the University of California, Berkeley - Thelypteris pentagona (Poiret) C. Morton",E. C. Leonard,N/A,(Division): Pteridophyta,Thelypteridaceae,Thelypteris,pentagona,N/A,(Poiret) C. Morton,Alan R. Smith,1989,Thelypteris pentagona (Poiret) C. Morton,Dryopteris megalodonta (Schl.) Urban,,N/A,"September 28, 1929",28-09-1929,Peru,PE,Loreto,N/A,Soledad,"Soledad, on Rio Itaya, about 110 kilometers distance from Iquitos","Rio Itaya, Soledad",dense forest,N/A,110 meters,N/A,110 meters,N/A,N/A,N/A,"Unsure, check",9474,1520683,English,N/A,Typed,no type status,"Unknown ""Thelypteris megalodontus or T. pentagona?""",N/A,N/A,"Query ""Thelypteris megalodontus or T. pentagona?""",Smithsonian Institution,The plant specimen appears to be a single fern mounted on a herbarium sheet with no visible soil. The specimen looks moderate in size.,
0275_C0666206F.jpg,"Herbarium of the University of California, Berkeley - Thelypteris pennata",H. H. Rusby,N/A,(Division): Pteridophyta,Thelypteridaceae,Thelypteris,pennata,N/A,(C. Morton),Alan R. Smith,June 1989,Thelypteris pennata (Poiret) C. Morton,Dryopteris mollis (Baker) Kuntze,,N/A,1922,1922 (specific day and month not provided),Peru,PE,Loreto,San Antonio,N/A,"Dept. Loreto: San Antonio, on Rio Itaya; alt. about 120 meters; dense forest","San Antonio, on Rio Itaya",Dense forest,N/A,alt. about 120 meters,N/A,120 meters,N/A,N/A,N/A,F,4247,1520667,English,The herbarium label is primarily written in English with some Latin for scientific names.,Typed,No type status,N/A,N/A,N/A,"Multiple collection numbers appear to be written on the label (4247 F & 1520667), which may indicate different cataloging systems or institutions.",N/A,"There is one plant specimen mounted on the sheet. No soil is visible, and the sample size appears to be moderate.",
0276_C0666206F.jpg,The Field Museum herbarium specimen of Thelypteris pinnata,E. P. Killip,N/A,(Division): Pteridophyta,Thelypteridaceae,Thelypteris,pinnata,N/A,(Poiret) C. Morton,Alan R. Smith,June 1989,Thelypteris pinnata (Poiret) C. Morton,Dryopteris mollis (Schkuhr) Urb.,,N/A,Date 1929,1929 (exact day and month are not provided),Peru,PE,Loreto,San Antonio,N/A,"Dept Loreto: San Antonio, on Rio Itaya",San Antonio on Rio Itaya,dense forest,N/A,about 100 meters,N/A,100 meters,N/A,N/A,N/A,F,24474,1520627,English,N/A,Typed,no type status,Collected under the auspices of the Smithsonian Institution,N/A,N/A,"Herbarium of the University of California, Berkeley",Smithsonian Institution,"The herbarium sheet contains one mounted plant specimen. There is no evidence of soil, and the sample size looks moderate.",
0277_C0666203F.jpg,"Plants of South America, ","Macbride,","Featherstone,","(Division): N/A,","N/A,","N/A,","N/A,","N/A,","N/A,","Alan R. Smith,","1979,",,"Dryopteris peregrina (Kl.) Kuntze,",,"N/A,","July 21-22 1922,","21-07-1922,","Peru,","PE,","N/A,","N/A,","Mito,","Summit, east slope of the pass,","N/A,","summit,","soil formation,","about 9000 feet,","N/A,","approximately 2743 meters,","N/A,","N/A,","N/A,","N/A,","1623,","518129,","English,","N/A,","Typed,","no type status,","N/A,","N/A,","N/A,","Specimen identified as = Thelypteris pavoniana (Kl.) Tryon according to Alan R. Smith, 1979,",N/A,"The mounted plant specimen appears moderate in size with soil attached to the roots,",
0278_C0666203F.jpg,Plants of South America,Macbride,Featherstone,(Division): N/A,Thelypteridaceae,Thelypteris,pavonina,N/A,(Lag.) R.M. Tryon,Alan R. Smith,1979,Thelypteris pavonina (Lag.) R.M. Tryon,Dryopteris Pavoniana (Kl.) Alston,,N/A,"July 6-22, 1922",06-07-1922/22-07-1922,Peru,PE,N/A,N/A,N/A,Summit above Cancha Cancha,Summit above Cancha Cancha,N/A,N/A,About 9000 feet,N/A,About 2743.2 meters,N/A,N/A,N/A,N/A,1622,518129,English,N/A,Handwritten,no type status,N/A,N/A,N/A,N/A,N/A,"There appears to be a single specimen mounted on the sheet, with no obvious soil present. The sample looks moderate in size.",
0279_C0666202F.jpg,Field Museum of Natural History 1647265,J J Wurdack,N/A,(Division): Pteridophyta,Thelypteridaceae,Thelypteris,pavoniana,N/A,(Klotzsch) A.R. Sm.,Alan R Smith,"1979, 1989",Thelypteris pavoniana (Klotzsch) A.R. Sm.,Thelypteris pavoniana (Klotzsch) det. D.E. Bellinge 1966,,N/A,June 1962,01-06-1962,Peru,PE,Amazonas,Chachapoyas,N/A,Upper slopes of Puma-urcu east-southeast of Chachapoyas,Upper slopes of Puma-urcu,On banks,Soil,2700-3000 meters,3000,2700,N/A,N/A,N/A,N/A,705,1647265,English,N/A,Typed,No type status,Locally frequent,N/A,N/A,N/A,Assisted by a grant from the National Science Foundation,"Multiple fern specimens are mounted on a sheet, no soil is present, and the sample size is moderate",
0280_C0666202F.jpg,Smithsonian Peruvian Expedition,J.J. Wurdack,N/A,(Division): Pteridophyta,Thelypteridaceae,Thelypteris,pavoniana,N/A,(Klotzsch) T. R. Dudley,Alan R. Smith,"1979, 1989",Thelypteris pavoniana,Thelypteris (Thelypteris) pavoniana (Klotzsch) A.R. Sm. det. D. B. Lellinger 1966,,N/A,June 1962,01-06-1962,Peru,PE,Amazonas,Chachapoyas,N/A,Upper slopes of Puma-urcu east-southeast of Chachapoyas,Puma-urcu,banks,N/A,2700-3000 meters,3000,2700,N/A,"Unsure, check","Unsure, check",N/A,705,1674265,English,N/A,Typed,No type status,Locally frequent,N/A,N/A,"Collected in collaboration with the Museo de Historia Natural ""Javier Prado"", Lima, assisted by a grant from the National Science Foundation",National Science Foundation,Mounted on a sheet,
0281_C0666112F.jpg,Ferns of Peru,R. M. Tryon & R. Tryon,N/A,(Division): Pteridophyta,Thelypteridaceae,Thelypteris,opulenta,N/A,(Kaulf.) Ching,Alan R. Smith,1979,Thelypteris opulenta (Kaulf.) Ching,Thelypteris augescens,,N/A,"Aug. 13, 1956",13-08-1956,Peru,PE,Loreto,Maynas,N/A,"Rio Itaya, 10 kilometers south of Iquitos","Near Rio Itaya, south of Iquitos",In old banana planting,N/A,800 feet,N/A,243.84 meters,N/A,Unsure,Unsure,N/A,5202,1587072,English,N/A,,No type status,Sheet 1 of 2,N/A,"Fertile leaf, sterile pinnae",N/A,N/A,The plant specimen appears to be moderate size with several fronds mounted on a single sheet; no soil is visible,
0282_V0277652F.jpg,"University of California, Los Angeles Departments of Botany and Pharmacology Plant Collections from South America",José Schunke Vigo,N/A,(Division): Magnoliophyta,Celastraceae,Tontelea,attenuata,N/A,(C.H.Wright) A.C.Sm.,A. M. W. Mennega,(day-month-year) unknown,Tontelea attenuata,"Tontelea coriacea var. attenuata; Tontelea coriacea, Hippocrateaceae, Salacia",,N/A,27 May 1964,27-05-1964,Peru,PE,San Martín,Mariscal Cáceres Province,N/A,"San Martín: Quebrada Huicte (Rio Huallaga), in tall forest","Quebrada Huicte, tall forest",Tall forest,N/A,529 meters,N/A,529 meters,N/A,N/A,N/A,N/A,6505,1751666,English/Spanish,Label has information in both English and Spanish,Typed,no type status,Medicinal plant used for rheumatism,N/A,Fruits are 8-9 millimeters long,Revision of Neotropical Hippocrateaceae,N/A,"There are multiple leaf specimens mounted on the sheet, but no sign of soil or reproductive structures other than possibly referenced fruit size in general notes",
0283_V0152152F.jpg,"Nectandra krukovii (A.C. Smith) Kosterm.,","Manuel Rimachi Y.,","N/A,","(Division): Magnoliophyta,","Lauraceae,","Nectandra,","krukovii,","N/A,","(A.C. Smith) Kosterm.,","A. C. Monro (Applies to the determination by which is the current accepted scientific name),","2001 (as per annotation label with determination by A. C. Monro),","Nectandra krukovii (A.C. Smith) Kosterm. [Source: Tropicos (https://www.tropicos.org/name/17800177)],","Endlicheria anomala (Nees) Mez (as per the original label before re-identification),",,"N/A,","February 8, 1979,","1979-02-08,","Peru,","PE,","Loreto,","Requena,","N/A,","Requena, Dtto. Saquena. Rio Ucayali, Quebrada de Acuayacu, above Genaro Herrera, marginal forest, ""muemá,"" 8 meters from green,","Quebrada de Acuayacu, above Genaro Herrera,","marginal forest,","N/A,","N/A,","N/A,","8 meters,","N/A,","N/A,","N/A,","N/A,","4268,","2058606,","N/A,","N/A,",,"no type status,","N/A,","N/A,","flowering,","Plant specimen appears green on label,",Institute for Botanical Exploration (IBE),"The plant specimen looks moderate-sized, with multiple leaves mounted on the sheet. There is no visible soil or roots. Leaves show some signs of decay or damage.",
